t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
3802057,1000,16.0,-0.2257,0.1001,-0.1770,-0.00384,-0.02303,-0.00248,0.0,
3802077,1000,16.0,0.2413,0.0831,0.0950,-0.00184,0.01697,-0.00048,0.0,
3802097,1000,16.0,-0.0067,0.0491,0.0540,0.00116,-0.00003,-0.00148,0.0,
3802117,1000,16.0,0.0733,-0.1659,-0.0610,0.01916,0.00297,-0.00548,0.0,
3802137,1000,16.0,-0.0707,-0.0689,-0.0170,0.00716,-0.00703,0.00152,0.0,
3802157,1000,16.0,-0.0117,-0.0089,0.1500,0.00416,-0.00203,0.00152,0.0,
3802177,1000,16.0,-0.2317,0.1531,0.0500,-0.00884,-0.02603,-0.00148,0.0,
3802197,1000,16.0,0.2063,0.1421,-0.0090,-0.00484,0.01297,-0.00048,0.0,
3802217,1000,16.0,-0.0247,0.2001,-0.0380,-0.01084,-0.01003,-0.00348,0.0,
3802237,1000,16.0,-0.2107,0.0321,0.0730,0.00116,-0.02003,-0.00248,0.0,
3802257,1000,16.0,0.1423,0.0511,0.1320,0.00016,0.00997,-0.00148,0.0,
3802277,1000,16.0,0.0743,0.0511,0.0120,0.00416,-0.00303,-0.00348,0.0,
3802297,1000,16.0,0.1773,0.1481,0.1080,-0.00984,0.00897,0.00152,0.0,
3802317,1000,16.0,0.1523,0.0561,-0.0410,-0.00384,0.01097,-0.00348,0.0,
3802337,1000,16.0,-0.0377,0.0721,-0.1300,0.00116,-0.00703,-0.00148,0.0,
3802357,1000,16.0,-0.0117,-0.0439,0.1060,0.01016,-0.00803,-0.00348,0.0,
3802377,1000,16.0,0.0663,-0.0369,0.1090,0.00516,-0.00103,-0.00048,0.0,
3802397,1000,16.0,0.1593,0.0441,-0.0800,0.00216,0.01097,-0.00248,0.0,
3802417,1000,16.0,-0.1537,-0.0269,0.0600,0.00316,-0.01503,-0.00248,0.0,
3802437,1000,16.0,0.1793,0.0581,0.0040,0.00116,0.01097,-0.00048,0.0,
3802457,1000,16.0,0.0323,0.1271,-0.0430,-0.00284,-0.00203,0.00052,0.0,
3802477,1000,16.0,0.0103,0.2991,-0.0560,-0.01784,-0.00403,0.00252,0.0,
3802497,1000,16.0,0.0043,0.0341,-0.0230,0.00216,-0.00103,-0.00648,0.0,
3802517,1000,16.0,0.1923,0.0491,0.1160,-0.00484,0.01297,-0.00248,0.0,
