pass_,seq,pulse_us,theta_deg,theta_sd,theta_cross_deg,n,creep_dps,settled
up2,61,1920,12.747621468798545,0.21472035225186087,-0.8185854481626931,50,0.5275195835856373,False
up2,62,1930,13.051485472075854,0.21116453943441865,-0.854433678593878,50,-0.7216849502485908,False
up2,63,1940,13.403526277842984,0.21544436572115813,-0.8466801693416003,50,0.7152006903180615,False
up2,64,1950,13.517305451182878,0.2539205589045821,-0.7655760626562657,50,-0.7186703411697963,False
up2,65,1960,13.833139996178488,0.23918069232148154,-0.8652688218272365,50,-0.2716933911365583,True
up2,66,1970,13.927808960787862,0.21500451874461937,-0.9015349951488125,50,0.06528356033734113,True
up2,67,1980,14.161578082452342,0.21016986251864134,-0.7982002987963486,50,0.054691559191403685,True
up2,68,1990,14.2768042085837,0.2449703739546702,-0.7564474173384477,50,-0.09087285115240563,True
up2,69,2000,14.33141553952472,0.23538600536178095,-0.832808387330683,50,-0.2530834510443682,True
up2,70,2010,14.561985291602015,0.2579779873597879,-0.8467004405987351,50,-0.2339475618371903,True
up2,71,2020,14.697249312718302,0.359980224014577,-0.8134865206300745,50,-0.7413727894991841,False
up2,72,2030,14.837430349176325,0.2748431599124719,-0.7744178112017832,50,-0.2900995385356267,True
up2,73,2040,14.954973647027606,0.20171059589921386,-0.8013058163392358,50,-0.3622538855355566,True
