t_ms,pwm,rpm,Fx,Fy,Fz,Tx,Ty,Tz,Current_mA,ADC_Current_mA
1725400,1000,572.0,0.0591,0.1064,0.1290,-0.00989,0.00641,0.00371,0.0,
1725420,1000,572.0,-0.2929,-0.0436,0.1200,0.00311,-0.01959,0.00171,0.0,
1725440,1000,572.0,0.4091,-0.0226,0.1340,0.00111,0.02941,0.00471,0.0,
1725460,1000,572.0,-0.3099,0.2004,0.1100,-0.01589,-0.02659,0.00371,0.0,
1725480,1000,572.0,-0.3029,0.1514,0.0950,-0.01089,-0.02759,0.00171,0.0,
1725500,1000,572.0,0.3381,-0.0836,0.0830,0.00511,0.02341,0.00071,0.0,
1725520,1000,572.0,-0.3149,0.3304,0.0100,-0.02089,-0.02659,0.00371,0.0,
1725540,1000,572.0,0.1191,-0.0306,0.0080,0.00811,0.00541,0.00071,0.0,
1725560,1000,572.0,-0.6189,0.3384,0.0220,-0.02489,-0.04859,0.00071,0.0,
1725580,1000,572.0,0.4131,-0.1966,0.1590,0.01811,0.02841,0.00071,0.0,
1725600,1000,572.0,-0.1729,0.0094,0.1070,0.00011,-0.01659,0.00071,0.0,
1725620,1000,572.0,0.7691,-0.1506,0.2430,0.01111,0.05541,0.00271,0.0,
1725640,1000,572.0,0.5181,-0.0166,0.1470,0.00211,0.04041,0.00071,0.0,
1725660,1000,572.0,0.5151,-0.1446,0.1930,0.01111,0.03441,0.00171,0.0,
1725680,1000,572.0,-0.3489,0.1604,0.0630,-0.01389,-0.02559,0.00471,0.0,
1725700,1000,572.0,0.3791,-0.0556,0.2340,0.00111,0.02741,0.00371,0.0,
1725720,1000,572.0,-0.2629,0.0424,0.1320,0.00111,-0.02259,0.00071,0.0,
1725740,1000,572.0,-0.1579,0.2224,0.0160,-0.02189,-0.00959,0.00771,0.0,
1725760,1000,572.0,-0.1969,0.0974,0.1050,-0.00589,-0.01859,0.00271,0.0,
1725780,1000,572.0,-0.0419,0.0674,0.0850,-0.00889,-0.00359,0.00271,0.0,
1725800,1000,572.0,-0.0009,-0.1656,0.0290,0.01511,0.00041,0.00171,0.0,
1725820,1000,572.0,-0.0439,0.0684,0.0430,-0.00989,-0.00059,0.00671,0.0,
1725840,1000,572.0,-0.2389,0.1214,0.0800,-0.00789,-0.02159,0.00371,0.0,
1725860,1000,572.0,0.3421,0.0444,0.1590,-0.00889,0.02841,0.00671,0.0,
1725880,1000,572.0,-0.1539,0.4174,-0.0650,-0.04589,-0.01259,0.01471,0.0,
1725900,1000,572.0,-0.4309,0.1434,0.0620,-0.00989,-0.03459,0.00671,0.0,
1725920,1000,572.0,-0.5089,0.1054,0.0240,-0.00689,-0.03859,0.00171,0.0,
1725940,1000,572.0,-0.6229,0.3784,0.0150,-0.02889,-0.05159,0.00671,0.0,
1725960,1000,572.0,0.2011,-0.0976,0.0430,0.00711,0.01841,0.00471,0.0,
1725980,1000,572.0,-0.8629,0.2894,-0.0300,-0.01789,-0.07159,-0.00129,0.0,
1726000,1000,572.0,0.2681,-0.1176,0.2520,0.00511,0.02041,0.00171,0.0,
1726020,1000,572.0,-0.1829,0.2754,-0.0040,-0.02989,-0.01359,0.01271,0.0,
1726040,1000,572.0,-0.1919,0.2634,0.0620,-0.02389,-0.01559,0.00471,0.0,
1726060,1000,572.0,-0.3269,0.2714,-0.0490,-0.01989,-0.02659,0.00571,0.0,
1726080,1000,572.0,-0.6469,0.1574,0.0480,-0.01189,-0.04659,0.00071,0.0,
1726100,1000,572.0,0.0821,0.0804,0.0750,-0.00489,0.00341,0.00171,0.0,
1726120,1000,572.0,-0.5609,0.1764,0.0240,-0.01089,-0.03959,0.00271,0.0,
1726140,1000,572.0,-0.6499,0.3864,0.0050,-0.02689,-0.05259,0.00671,0.0,
1726160,1000,572.0,-0.0229,0.1064,0.0960,-0.00589,-0.00559,0.00071,0.0,
1726180,1000,572.0,-0.1019,-0.2016,0.0110,0.02211,-0.00559,-0.00229,0.0,
1726200,1000,572.0,0.4971,-0.0696,0.1260,0.00711,0.03541,0.00271,0.0,
