rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,284974,health,0,-1,none,1520,1520,-288,-584,-17072,34,16,-26,0,277,4
S,285973,health,0,-1,none,1520,1520,-320,-648,-17064,30,18,-24,0,278,3
S,286972,health,0,-1,none,1520,1520,-232,-656,-16936,31,21,-29,0,279,2
S,287971,health,0,-1,none,1520,1520,-392,-568,-17120,32,19,-25,0,280,1
S,288981,health,0,-1,none,1520,1520,-320,-496,-17152,29,23,-27,0,281,11
S,289980,health,0,-1,none,1520,1520,-288,-552,-17032,31,16,-23,0,282,10
S,290979,health,0,-1,none,1520,1520,-192,-496,-17008,29,13,-20,0,283,9
S,291978,health,0,-1,none,1520,1520,-168,-592,-16968,29,14,-26,0,284,8
S,292977,health,0,-1,none,1520,1520,-224,-496,-17096,31,23,-22,0,285,7
S,293976,health,0,-1,none,1520,1520,-304,-672,-16968,26,17,-28,0,286,6
S,294975,health,0,-1,none,1520,1520,-264,-560,-17128,31,19,-29,0,287,5
S,295974,health,0,-1,none,1520,1520,-312,-616,-17032,28,20,-26,0,288,4
S,296973,health,0,-1,none,1520,1520,-264,-632,-17184,32,23,-32,0,289,3
S,297973,health,0,-1,none,1520,1520,-168,-720,-17144,30,17,-30,0,290,3
S,298972,health,0,-1,none,1520,1520,-232,-744,-17080,31,18,-27,0,291,2
S,299971,health,0,-1,none,1520,1520,-296,-600,-17016,28,20,-30,0,292,1
S,300970,health,0,-1,none,1520,1520,-224,-552,-16968,35,20,-23,0,293,0
S,301980,health,0,-1,none,1520,1520,-208,-520,-16976,30,19,-24,0,294,10
S,302979,health,0,-1,none,1520,1520,-200,-712,-17104,35,23,-28,0,295,9
S,303978,health,0,-1,none,1520,1520,-176,-624,-17056,36,18,-33,0,296,8
S,304977,health,0,-1,none,1520,1520,-360,-544,-17136,32,21,-34,0,297,7
S,305976,health,0,-1,none,1520,1520,-328,-624,-17024,28,19,-27,0,298,6
S,306975,health,0,-1,none,1520,1520,-168,-648,-17040,29,19,-25,0,299,5
S,307974,health,0,-1,none,1520,1520,-320,-800,-17032,33,19,-21,0,300,4
S,308973,health,0,-1,none,1520,1520,-208,-640,-17016,30,18,-30,0,301,3
S,309972,health,0,-1,none,1520,1520,-248,-656,-16976,34,23,-30,0,302,2
S,310971,health,0,-1,none,1520,1520,-352,-640,-17048,38,18,-28,0,303,1
S,311981,health,0,-1,none,1520,1520,-392,-560,-17024,31,22,-26,0,304,11
S,312980,health,0,-1,none,1520,1520,-208,-624,-17064,28,24,-25,0,305,10
S,313979,health,0,-1,none,1520,1520,-288,-568,-16976,26,20,-20,0,306,9
S,314978,health,0,-1,none,1520,1520,-224,-592,-17008,29,20,-22,0,307,8
S,315978,health,0,-1,none,1520,1520,-192,-752,-17056,31,20,-25,0,308,8
S,316977,health,0,-1,none,1520,1520,-280,-616,-16992,30,16,-25,0,309,7
S,317976,health,0,-1,none,1520,1520,-184,-744,-17024,30,21,-28,0,310,6
S,318975,health,0,-1,none,1520,1520,-256,-696,-17136,28,17,-29,0,311,5
S,319974,health,0,-1,none,1520,1520,-296,-648,-17056,32,17,-30,0,312,4
S,320973,health,0,-1,none,1520,1520,-248,-584,-17024,31,20,-28,0,313,3
S,321973,health,0,-1,none,1520,1520,-296,-600,-16912,32,17,-27,0,314,3
S,322972,health,0,-1,none,1520,1520,-240,-632,-17104,32,18,-25,0,315,2
S,323971,health,0,-1,none,1520,1520,-312,-648,-16984,21,14,-24,0,316,1
