rec,t_us,phase,seq,axis,gimbal,cmd_outer,cmd_inner,ax,ay,az,gx,gy,gz,flags,packet_seq,jitter_us
S,310966,health,0,-1,none,1520,1520,-184,-520,-17120,34,20,-28,0,303,9
S,311965,health,0,-1,none,1520,1520,-296,-552,-17072,30,22,-29,0,304,8
S,312964,health,0,-1,none,1520,1520,-264,-504,-16928,31,21,-22,0,305,7
S,313963,health,0,-1,none,1520,1520,-200,-696,-17056,35,21,-29,0,306,6
S,314962,health,0,-1,none,1520,1520,-232,-576,-17112,38,18,-29,0,307,5
S,315961,health,0,-1,none,1520,1520,-312,-616,-17080,32,20,-32,0,308,4
S,316960,health,0,-1,none,1520,1520,-304,-544,-17064,31,19,-26,0,309,3
S,317959,health,0,-1,none,1520,1520,-256,-696,-17128,32,18,-27,0,310,2
S,318959,health,0,-1,none,1520,1520,-320,-504,-16952,33,22,-28,0,311,2
S,319959,health,0,-1,none,1520,1520,-208,-608,-17120,37,20,-27,0,312,2
S,320959,health,0,-1,none,1520,1520,-368,-584,-16976,34,17,-25,0,313,2
S,321959,health,0,-1,none,1520,1520,-216,-504,-17040,35,14,-23,0,314,2
S,322958,health,0,-1,none,1520,1520,-240,-560,-17048,34,20,-25,0,315,1
